V , 1.716 , 2.052 , 0.769 , 2.374 , RS , 38285.048 , 6754.476 , 25856.820 , 5199.189 , PPM , 1.079 , 2.509 , 5.743 , 16.353 , 63.489 , 18.493 , 08-25-2021 13:18:34
V , 1.716 , 2.047 , 0.765 , 2.375 , RS , 38270.610 , 6782.959 , 26026.299 , 5196.542 , PPM , 1.079 , 2.482 , 5.626 , 16.232 , 63.216 , 18.328 , 08-25-2021 13:18:44
V , 1.711 , 2.036 , 0.757 , 2.357 , RS , 38458.301 , 6840.289 , 26361.800 , 5271.287 , PPM , 1.079 , 2.427 , 5.392 , 15.874 , 62.190 , 17.842 , 08-25-2021 13:18:54
V , 1.707 , 2.024 , 0.756 , 2.351 , RS , 38574.449 , 6907.940 , 26370.525 , 5297.355 , PPM , 1.078 , 2.411 , 5.322 , 16.172 , 62.323 , 18.247 , 08-25-2021 13:19:04
V , 1.712 , 2.026 , 0.763 , 2.352 , RS , 38414.881 , 6898.228 , 26111.532 , 5291.049 , PPM , 1.078 , 2.406 , 5.304 , 16.426 , 62.828 , 18.592 , 08-25-2021 13:19:15
V , 1.711 , 2.028 , 0.763 , 2.361 , RS , 38458.409 , 6887.317 , 26094.419 , 5255.169 , PPM , 1.078 , 2.413 , 5.333 , 16.005 , 61.923 , 18.019 , 08-25-2021 13:19:29
V , 1.698 , 2.022 , 0.754 , 2.337 , RS , 38881.465 , 6922.546 , 26449.052 , 5357.203 , PPM , 1.075 , 2.373 , 5.164 , 15.627 , 60.720 , 17.507 , 08-25-2021 13:19:41
V , 1.697 , 2.015 , 0.756 , 2.333 , RS , 38925.483 , 6965.333 , 26396.849 , 5374.600 , PPM , 1.074 , 2.354 , 5.086 , 15.744 , 60.769 , 17.666 , 08-25-2021 13:19:58
V , 1.695 , 2.011 , 0.754 , 2.335 , RS , 39006.577 , 6987.465 , 26449.052 , 5362.673 , PPM , 1.076 , 2.368 , 5.144 , 15.910 , 60.802 , 17.890 , 08-25-2021 13:20:10
V , 1.693 , 1.999 , 0.750 , 2.319 , RS , 39065.765 , 7056.872 , 26651.657 , 5431.628 , PPM , 1.074 , 2.322 , 4.956 , 15.522 , 59.491 , 17.365 , 08-25-2021 13:20:22
V , 1.680 , 1.980 , 0.734 , 2.291 , RS , 39527.830 , 7170.135 , 27303.186 , 5557.215 , PPM , 1.069 , 2.260 , 4.707 , 15.060 , 58.114 , 16.744 , 08-25-2021 13:20:31
V , 1.677 , 1.977 , 0.747 , 2.306 , RS , 39648.062 , 7189.209 , 26740.548 , 5489.345 , PPM , 1.072 , 2.251 , 4.671 , 15.140 , 57.740 , 16.852 , 08-25-2021 13:20:42
V , 1.664 , 1.973 , 0.740 , 2.297 , RS , 40081.167 , 7212.207 , 27055.662 , 5530.711 , PPM , 1.069 , 2.247 , 4.658 , 15.083 , 57.740 , 16.775 , 08-25-2021 13:20:52
V , 1.662 , 1.971 , 0.743 , 2.294 , RS , 40157.527 , 7222.445 , 26937.903 , 5542.047 , PPM , 1.069 , 2.250 , 4.668 , 15.324 , 57.895 , 17.099 , 08-25-2021 13:21:03
V , 1.663 , 1.978 , 0.747 , 2.303 , RS , 40149.958 , 7181.568 , 26740.548 , 5503.408 , PPM , 1.071 , 2.272 , 4.754 , 15.522 , 58.444 , 17.365 , 08-25-2021 13:21:14
V , 1.662 , 1.974 , 0.730 , 2.276 , RS , 40172.881 , 7203.259 , 27488.928 , 5623.094 , PPM , 1.067 , 2.219 , 4.547 , 14.397 , 55.901 , 15.859 , 08-25-2021 13:21:25
V , 1.648 , 1.959 , 0.734 , 2.266 , RS , 40691.384 , 7295.966 , 27303.133 , 5670.400 , PPM , 1.066 , 2.206 , 4.497 , 14.912 , 56.264 , 16.546 , 08-25-2021 13:21:41
V , 1.653 , 1.961 , 0.741 , 2.278 , RS , 40496.815 , 7281.705 , 27028.427 , 5614.452 , PPM , 1.068 , 2.226 , 4.574 , 15.106 , 56.767 , 16.806 , 08-25-2021 13:21:56
V , 1.649 , 1.966 , 0.740 , 2.275 , RS , 40629.318 , 7251.999 , 27046.583 , 5627.898 , PPM , 1.067 , 2.220 , 4.552 , 14.946 , 56.203 , 16.592 , 08-25-2021 13:22:06
V , 1.649 , 1.959 , 0.737 , 2.272 , RS , 40652.334 , 7294.666 , 27165.175 , 5643.314 , PPM , 1.066 , 2.207 , 4.502 , 14.935 , 56.219 , 16.576 , 08-25-2021 13:22:21
V , 1.652 , 1.955 , 0.736 , 2.271 , RS , 40535.665 , 7319.364 , 27247.769 , 5648.138 , PPM , 1.066 , 2.184 , 4.411 , 14.754 , 55.675 , 16.335 , 08-25-2021 13:22:30
V , 1.650 , 1.948 , 0.733 , 2.258 , RS , 40590.186 , 7361.201 , 27340.077 , 5705.428 , PPM , 1.067 , 2.158 , 4.314 , 14.833 , 55.555 , 16.440 , 08-25-2021 13:22:40
V , 1.653 , 1.944 , 0.740 , 2.269 , RS , 40504.620 , 7386.175 , 27073.818 , 5656.836 , PPM , 1.066 , 2.155 , 4.302 , 14.642 , 55.166 , 16.185 , 08-25-2021 13:22:53
V , 1.648 , 1.946 , 0.737 , 2.263 , RS , 40667.966 , 7375.651 , 27183.541 , 5683.990 , PPM , 1.067 , 2.148 , 4.274 , 14.833 , 55.285 , 16.440 , 08-25-2021 13:23:03
V , 1.642 , 1.941 , 0.733 , 2.257 , RS , 40895.228 , 7408.610 , 27367.893 , 5714.226 , PPM , 1.064 , 2.138 , 4.238 , 14.530 , 54.469 , 16.036 , 08-25-2021 13:23:14
